id,ml_target,name,label
16787,,0,35773
11366,,0,35773
20321,,0,35773
33160,,0,35773
10797,,0,35773
29493,,0,35773
12927,,0,31126
5765,,0,31126
2276,,0,35773
15873,,0,35773
27675,,0,35773
18438,,0,35773
18510,,0,31126
2480,,0,35773
32407,,0,35773
11674,,0,31126
9659,,1,35773
20268,,1,33144
11599,,0,35773
13530,,0,35773
22065,,0,35773
12531,,0,35773
13362,,0,35773
26246,,1,35773
33729,,1,35773
6742,,0,35773
3401,,0,35773
9448,,0,35773
11237,,0,35773
8045,,0,35773
4754,,0,31126
10027,,0,35773
32834,,0,35773
21485,,0,35773
20126,,0,35773
4862,,0,31126
5332,,0,35773
37504,,1,35773
1306,,1,35773
10875,,0,35773
4881,,0,31126
176,,0,35773
4109,,0,35773
4139,,0,35773
26994,,0,35773
5621,,0,35773
15168,,0,35773
28943,,0,35773
119,,0,35773
4818,,1,31126
32392,,1,35773
19377,,0,31126
11534,,0,35773
16315,,0,5547
34166,,0,35773
30756,,1,35773
21230,,1,35773
8205,,0,35773
13833,,0,35773
37470,,0,35773
27622,,0,35773
35292,,1,31126
5491,,1,31126
8952,,1,35773
12417,,0,35773
15964,,0,35773
23804,,0,35773
15453,,0,31126
27856,,0,35773
6165,,0,35773
34895,,0,35773
24787,,0,35773
14354,,1,35773
31010,,1,35773
3674,,0,35773
12917,,1,35773
13867,,0,31126
14574,,0,31126
1998,,0,35773
19493,,0,35773
13391,,0,35773
29304,,0,31126
28720,,0,35773
27208,,0,35773
34981,,1,31126
30257,,0,35773
12124,,1,35773
12348,,1,35773
3406,,0,35773
16156,,1,35773
35476,,0,35773
14142,,1,35773
1091,,0,31126
7320,,1,35773
32664,,0,35773
8644,,1,35773
31423,,0,35773
27283,,0,35773
36592,,0,35773
3482,,0,35773
7880,,0,35773
18460,,0,35773
37181,,0,35773
12304,,0,35773
5780,,0,35773
16905,,1,35773
295,,0,35773
33577,,0,35773
6253,,0,35773
10615,,0,35773
31565,,0,12222
10170,,0,35773
19190,,1,31126
14811,,0,35773
23733,,0,35773
27984,,0,35773
8383,,0,35773
14828,,0,35773
7381,,1,35773
14693,,0,35773
4029,,0,35773
20228,,0,35773
32648,,0,19884
31255,,0,35773
18192,,0,35773
20289,,0,35773
723,,1,35773
3859,,0,35773
26347,,0,35773
13733,,0,35773
35438,,0,35773
31353,,0,35773
15469,,0,35773
15438,,1,35773
20175,,0,31126
14329,,0,35773
2303,,0,35773
11883,,1,35773
27776,,0,35773
15519,,1,35773
28103,,1,35773
30935,,1,35773
33128,,0,35773
6218,,1,35773
3673,,1,35773
14041,,0,35773
30615,,1,31126
12007,,0,35773
13729,,0,35773
22471,,0,31126
14800,,0,35773
10146,,0,35773
16965,,0,35773
36251,,0,35773
27874,,0,31126
21815,,0,35773
25713,,1,31126
33299,,1,31126
30227,,0,35773
28627,,0,35773
19419,,0,35773
34790,,0,35773
22201,,0,31126
24815,,0,35773
5600,,0,35773
3854,,0,35773
19149,,0,35773
33693,,0,31126
12898,,0,31126
23510,,0,31126
12865,,0,35773
13320,,1,35773
18466,,0,35773
2037,,0,35773
30147,,0,35773
11880,,0,35773
34765,,0,31126
3037,,0,35773
19734,,0,35773
14590,,1,35773
13927,,1,35773
9276,,0,31126
8548,,0,35773
34439,,1,35773
36435,,0,35773
14100,,1,35773
23175,,0,35773
6367,,0,35773
20764,,0,35773
11979,,1,35773
25806,,0,35773
31138,,1,35773
6917,,0,35773
13656,,0,35773
1912,,1,35773
18220,,0,35773
23966,,0,35773
33369,,1,31126
24716,,0,35773
34684,,0,35773
10427,,0,35773
12377,,0,35773
12778,,1,35773
14598,,0,35773
1087,,0,35773
16660,,0,35773
6767,,0,35773
30522,,0,35773
27716,,1,35773
21057,,0,31126
23691,,1,31126
28363,,1,35773
14000,,0,35773
33249,,0,35773
16276,,0,31126
5496,,0,31126
10151,,0,35773
21608,,0,35773
14038,,0,31126
9500,,0,35773
18612,,0,35773
37633,,1,35773
22181,,0,35773
7455,,0,31126
10789,,0,35773
25997,,0,35773
9648,,0,31126
27189,,1,35773
37061,,1,31126
3392,,1,35773
13162,,0,35773
17305,,0,35773
20388,,1,35773
25638,,0,31126
8222,,0,35773
25035,,1,31126
32062,,0,35773
4852,,1,35773
20624,,0,31126
23936,,0,35773
14982,,0,35773
23487,,1,35773
37078,,0,35773
26988,,1,35773
31151,,1,35773
12196,,0,35773
35316,,0,35773
37549,,1,35773
14057,,0,35773
17385,,0,35773
6779,,0,35773
18322,,0,35773
8845,,0,35773
10648,,0,35773
33671,,0,35773
15952,,0,35773
13118,,1,31126
8862,,0,35773
26634,,0,31126
26315,,0,35773
37267,,0,31126
29632,,0,31126
9767,,0,35773
28221,,1,28805
19535,,0,35773
21385,,1,35773
21946,,0,35773
15902,,0,31126
24590,,0,35773
9000,,0,35773
1584,,0,31126
4692,,0,35773
3239,,0,35773
18214,,0,35773
14751,,0,35773
35334,,0,35773
2270,,0,35773
24867,,0,31126
23778,,0,35773
23348,,0,35773
25447,,0,35773
36832,,1,35773
7640,,1,31126
20471,,0,35773
13627,,0,35773
8073,,0,35773
6059,,0,35773
15111,,0,35773
20782,,0,35773
26885,,1,35773
22897,,0,35773
28612,,0,35773
7587,,0,35773
28756,,0,35773
2359,,0,35773
11386,,0,35773
36691,,0,35773
5971,,0,35773
2455,,1,35773
27562,,0,35773
13354,,0,31126
14199,,0,35773
36623,,0,35773
8327,,0,35773
7141,,1,35773
29664,,0,35773
1613,,0,31126
16864,,0,35773
6010,,1,35773
31080,,0,35773
1991,,0,35773
31285,,0,35773
27105,,0,35773
18605,,0,35773
14948,,0,35773
19596,,1,35773
1924,,0,31126
34613,,0,35773
9136,,0,35773
14439,,0,31126
12586,,1,35773
9523,,0,35773
15066,,0,31126
19041,,0,31126
9627,,1,35773
18406,,0,35773
26754,,0,35773
17207,,0,35773
22094,,0,35773
33983,,0,35773
37386,,0,35773
13722,,1,35773
37617,,0,35773
17725,,0,31126
24980,,0,35773
30649,,1,35773
16384,,1,35773
16392,,0,35773
154,,0,35773
29830,,0,35773
34796,,1,35773
32918,,1,35773
23815,,0,35773
13955,,0,35773
35100,,0,35773
1041,,0,35773
10269,,1,35773
33488,,0,35773
8627,,0,35773
35509,,0,35773
18422,,1,35773
9715,,1,35773
34038,,0,35773
10822,,1,35773
16459,,0,35773
19072,,0,35773
25492,,1,35773
17123,,1,35773
18739,,1,35773
6370,,0,35773
15313,,0,35773
12653,,0,31126
13337,,0,31126
20050,,0,35773
20378,,0,35773
26233,,0,35773
18788,,1,35773
22576,,0,35773
18706,,0,31126
14317,,1,35773
28225,,0,35773
28319,,1,35773
30543,,0,35773
2933,,0,35773
14532,,0,35773
17830,,0,35773
27841,,1,35773
32273,,0,35773
4867,,0,31126
5782,,0,35773
15153,,0,35773
19547,,1,35773
6153,,0,35773
537,,0,35773
22076,,0,35773
27499,,0,31126
29515,,0,35773
32961,,0,31126
6744,,1,35773
29254,,0,35773
16309,,1,35773
9918,,1,35773
27826,,1,35773
18316,,0,35773
24789,,1,35773
31720,,0,31126
28405,,1,35773
21113,,0,35773
28960,,0,35773
37321,,0,35773
10183,,0,35773
32760,,1,35773
8643,,0,35773
9690,,0,35773
22575,,0,35773
20133,,1,35773
24904,,1,35773
24293,,1,35773
13150,,0,35773
10423,,0,35773
28030,,1,35773
1328,,0,35773
14031,,0,35773
28804,,0,35773
8050,,0,35773
6220,,1,35773
17390,,0,35773
35368,,0,35773
24317,,0,35773
10157,,0,31126
23867,,0,35773
37285,,0,35773
17446,,0,35773
20855,,0,35773
9567,,0,35773
15961,,0,35773
8708,,0,35773
35873,,0,35773
23541,,0,31126
26666,,0,35773
1430,,0,35773
28477,,0,31126
1414,,0,35773
18833,,0,35773
35459,,1,35773
15808,,1,35773
21435,,0,31126
8868,,1,31126
16523,,0,35773
19877,,0,35773
20146,,0,35773
10546,,0,35773
94,,0,31126
7596,,1,31126
17467,,0,31126
10586,,0,35773
26774,,0,35773
29595,,1,31126
36852,,1,31126
321,,0,35773
17048,,0,35773
22935,,0,31126
5641,,1,31126
23796,,1,35773
35765,,0,35773
29940,,0,35773
3467,,0,35773
29420,,1,35773
6330,,1,35773
34742,,0,35773
9589,,0,35773
13452,,0,31126
33680,,0,31126
5965,,0,35773
21394,,0,35773
13144,,1,35773
31620,,0,35773
24239,,1,35773
6303,,1,35773
23608,,1,31126
18720,,1,35773
14656,,0,35773
26139,,0,35773
15244,,0,35773
1165,,0,6301
11282,,0,35773
9893,,0,35773
8110,,0,35773
31143,,1,35773
23540,,1,35773
24465,,0,35773
878,,0,35773
13776,,1,35773
10374,,0,35773
25421,,0,35773
21486,,0,35773
5178,,0,35773
27252,,0,35773
16186,,0,35773
13549,,0,35773
5504,,0,35773
36282,,0,35773
835,,0,35773
25597,,0,35773
14965,,0,35773
9551,,1,35773
23806,,0,35773
6211,,0,35773
1825,,0,35773
32419,,0,35773
21134,,1,35773
27123,,0,31126
37142,,0,17928
17903,,1,31126
6221,,0,35773
23309,,0,35773
2865,,0,35773
10892,,1,35773
24498,,0,35773
11051,,0,35773
25310,,0,35773
13431,,0,35773
23191,,0,35773
2964,,0,35773
9601,,0,35773
26821,,1,35773
17481,,0,35773
2626,,0,35773
397,,0,35773
28501,,0,35773
2910,,1,35773
2924,,1,35773
5788,,0,35773
6074,,0,31126
12659,,0,35773
19667,,1,31126
4197,,0,35773
9663,,0,35773
35314,,0,35773
8434,,1,31126
36005,,0,35773
12759,,0,35773
6234,,0,35773
35404,,1,35773
30273,,1,35773
15574,,0,35773
28857,,0,35773
3071,,0,35773
28809,,1,31126
32250,,0,35773
31767,,0,35773
26585,,0,35773
9107,,0,35773
15608,,0,31126
17626,,0,35773
12495,,0,35773
15906,,0,35773
23176,,0,35773
30876,,1,35773
26409,,0,35773
34776,,0,31126
13986,,0,35773
5053,,0,35773
35901,,1,35773
17767,,0,35773
33708,,0,35773
22101,,0,35773
12314,,1,35773
8979,,1,35773
327,,0,35773
24155,,1,35773
15865,,1,35773
5007,,0,35773
10764,,0,35773
26943,,0,35773
28577,,0,35773
28696,,0,35773
16381,,0,35773
34411,,0,35773
35221,,1,35773
34017,,0,31126
18900,,1,31126
6240,,0,35773
16124,,0,35773
14715,,1,35773
18903,,0,35773
26974,,0,35773
29565,,0,35773
1337,,0,35773
14204,,1,35773
415,,0,35773
20207,,0,31126
14522,,0,35773
7824,,0,35773
20707,,0,35773
30343,,1,31126
23799,,0,35773
15372,,0,35773
32715,,1,31126
15641,,0,35773
8484,,0,35773
11791,,1,35773
13099,,1,35773
15541,,0,31126
5911,,0,35773
588,,1,35773
20081,,0,31126
23680,,0,35773
28680,,0,35773
17394,,0,35773
905,,0,35773
33999,,1,31126
24947,,0,31126
11021,,0,35773
21066,,1,35773
28662,,0,35773
21893,,0,31126
11518,,0,35773
11916,,0,35773
13725,,1,35773
15986,,0,31126
18022,,0,35773
30186,,0,31126
14954,,1,35773
33592,,0,35773
22056,,0,35773
14452,,0,35773
22096,,0,35773
18378,,0,31126
27668,,1,35773
13995,,0,31126
32288,,0,35773
21554,,0,35773
12603,,0,35773
29639,,1,35773
35507,,0,35773
20866,,0,35773
11145,,0,35773
114,,0,35773
23360,,0,35773
16773,,1,35773
26844,,0,31126
9748,,0,35773
1287,,0,35773
29455,,0,35773
24932,,0,31126
26377,,0,35773
32877,,0,35773
18943,,0,35773
1321,,0,35773
9660,,0,35773
1347,,1,35773
2975,,0,35773
16525,,0,35773
14411,,0,35773
34927,,1,31126
20237,,1,35773
28549,,1,35773
28764,,0,35773
24604,,1,35773
923,,0,35773
22263,,1,35773
31793,,1,35773
31818,,1,31126
3020,,0,35773
9418,,0,35773
33436,,0,31126
13472,,0,35773
5942,,1,31126
25629,,0,35773
21047,,0,35773
14700,,0,35773
30357,,0,35773
17163,,0,35773
6745,,0,31126
21451,,0,35773
24950,,0,35773
30907,,1,35773
19878,,0,35773
6799,,0,35773
12945,,0,35773
21975,,0,35773
2876,,0,35773
34232,,0,35773
5882,,0,31126
21568,,0,35773
14903,,0,35773
10494,,1,35773
7300,,1,35773
2737,,0,31126
21879,,1,31126
25026,,0,31126
33104,,0,35773
29535,,1,35773
12383,,1,35773
36520,,0,35773
13363,,0,35773
8519,,1,35773
3755,,0,35773
16860,,0,35773
4213,,1,35773
11339,,1,31126
30420,,0,35773
8600,,1,35773
26014,,0,35773
31787,,1,35773
542,,0,35773
32072,,0,31126
12216,,0,35773
35282,,1,35773
29235,,0,35773
34273,,1,35773
656,,0,35773
26647,,0,31126
21041,,0,35773
10689,,0,35773
10957,,0,35773
17707,,0,35773
36583,,0,35773
30310,,1,35773
35836,,1,35773
17125,,0,35773
32376,,0,35773
15403,,0,31126
33350,,0,35773
28503,,0,35773
31731,,1,35773
6290,,1,35773
7263,,1,37415
9813,,0,35773
24182,,0,35773
37457,,1,35773
17742,,0,35773
27275,,0,35773
20323,,0,35773
20935,,1,35773
36554,,0,35773
26544,,0,35773
28723,,0,35773
34369,,0,35773
25477,,0,35773
6322,,0,35773
17224,,1,35773
10425,,1,35773
37366,,0,35773
28846,,0,35773
3836,,0,35773
11967,,0,31126
20999,,0,35773
23150,,0,35773
19059,,0,35773
1242,,0,35773
3475,,0,35773
6884,,0,35773
10197,,0,35773
9890,,0,35773
6826,,1,35773
7474,,0,29520
25958,,0,35773
1609,,0,31126
17259,,0,35773
19937,,1,35773
27805,,0,35773
28580,,0,35773
32587,,0,35773
23949,,1,35773
36074,,1,35773
34111,,1,35773
34597,,0,35773
6378,,0,35773
16663,,0,35773
31976,,0,31126
30750,,1,35773
36352,,0,31126
27437,,1,35773
23578,,0,31126
28025,,0,35773
18015,,0,35773
28104,,0,35773
35967,,1,35773
24096,,0,35773
26121,,1,35773
2902,,1,35773
8975,,0,35773
32040,,0,35773
19533,,0,31126
9899,,0,35773
21632,,1,35773
37123,,0,31126
35776,,0,35773
18481,,1,31126
19260,,0,35773
21881,,0,35773
9124,,0,35773
32066,,0,35773
25825,,0,35773
18829,,1,35773
31276,,1,35773
24380,,1,35773
13357,,0,35773
21391,,1,35773
32769,,0,35773
32530,,0,35773
1768,,0,35773
9685,,0,35773
14503,,0,31126
20864,,0,35773
18965,,0,35773
37104,,0,31126
5617,,1,35773
12570,,0,35773
24704,,0,35773
7340,,0,35773
15768,,1,35773
24294,,0,35773
34572,,0,35773
19682,,1,35773
35883,,0,35773
30593,,1,35773
6315,,0,35773
20074,,1,35773
19609,,0,35773
8137,,0,35773
18357,,0,35773
1638,,0,35773
25102,,1,35773
36186,,0,35773
33751,,0,35773
14036,,0,35773
27730,,0,35773
32043,,1,35773
17020,,0,35773
28989,,0,35773
3381,,1,35773
31258,,0,35773
920,,0,35773
29415,,0,35773
23448,,1,18176
27859,,1,35773
566,,0,35773
6557,,0,35773
36068,,1,35773
7526,,0,31126
29277,,0,31126
11809,,1,35773
19485,,0,35773
1345,,0,35773
4887,,0,35773
30711,,0,35773
25938,,0,31126
1116,,0,35773
35185,,0,35773
28854,,0,35773
36371,,1,31126
3278,,1,35773
36100,,0,35773
18820,,0,35773
25345,,0,35773
34574,,0,35773
14218,,1,35773
12151,,0,31126
26529,,0,31126
33881,,0,35773
10565,,0,35773
31380,,1,35773
17862,,0,35773
2994,,0,35773
5761,,0,35773
30650,,1,35773
28541,,1,35773
28644,,0,35773
7595,,0,35773
23332,,0,35773
30414,,0,35773
13408,,1,35773
37239,,1,35773
11724,,1,35773
16819,,0,35773
22067,,1,35773
33346,,1,35773
5613,,0,35773
28640,,1,31126
34693,,0,35773
11690,,0,35773
24848,,0,35773
23370,,0,35773
11430,,0,35773
20457,,0,35773
5858,,1,31126
30932,,0,35773
2873,,1,35773
7204,,1,35773
17399,,0,35773
19399,,0,31126
27994,,1,35773
24342,,0,35773
34483,,0,31126
25439,,1,35773
29672,,0,35773
30974,,0,35773
37312,,1,35773
16238,,1,35773
17486,,0,35773
1999,,0,35773
8168,,0,35773
23530,,0,35773
28332,,0,6139
864,,1,35773
7351,,0,35773
16607,,0,35773
24711,,0,35773
10222,,0,31126
21326,,0,35773
19413,,1,35773
19697,,1,31126
18551,,0,35773
37490,,0,31126
10953,,1,35773
2217,,1,31126
12737,,0,31126
33446,,1,35773
30171,,0,35773
14937,,0,35773
9617,,0,35773
18979,,0,35773
24720,,0,35773
10848,,0,31126
15631,,0,31126
35285,,0,35773
30894,,0,35773
32133,,0,35773
9787,,0,35773
3916,,0,35773
14273,,0,35773
18060,,1,35773
25403,,0,35773
22347,,0,35773
14840,,1,35773
7752,,0,31126
23972,,0,35773
10841,,0,35773
12856,,0,35773
11467,,0,35773
825,,0,35773
10117,,0,35773
4009,,0,35773
23570,,0,35773
33113,,1,35773
37378,,0,35773
35857,,1,35773
34989,,0,31126
20503,,1,35773
7222,,1,35773
30129,,0,35773
36812,,0,35773
33344,,1,31126
24101,,0,35773
24642,,0,35773
16013,,1,31126
5430,,0,35773
12870,,0,35773
35684,,0,35773
31749,,1,35773
33562,,0,35773
24839,,0,35773
25407,,0,31126
25950,,0,35773
12163,,0,31126
27881,,0,35773
28770,,0,35773
24523,,0,35773
13884,,1,35773
28422,,0,35773
4836,,1,35773
9494,,0,35773
29077,,1,35773
10309,,0,35773
21245,,0,35773
24283,,0,35773
30552,,1,35773
12717,,0,31126
9247,,1,35773
25375,,0,35773
36465,,0,35773
1464,,0,35773
3290,,1,35773
33724,,1,31126
5679,,0,35773
22527,,1,35773
25835,,0,35773
6014,,1,35773
17191,,1,35773
19895,,0,35773
33433,,0,31126
15814,,0,35773
22442,,0,35773
4800,,0,35773
18733,,0,35773
10134,,0,35773
29863,,0,35773
35899,,1,35773
6137,,1,35773
33421,,0,35773
24842,,0,31126
22029,,0,35773
36989,,0,35773
2165,,1,35773
26883,,0,35773
10380,,0,35773
26912,,1,35773
33230,,0,35773
30846,,0,35773
37217,,1,35773
22279,,0,35773
23152,,1,31126
27386,,1,35773
27635,,0,35773
30203,,0,35773
11576,,1,31126
29302,,0,35773
32710,,0,35773
6431,,0,6301
1859,,1,35773
23266,,0,35773
22634,,0,35773
26253,,0,35773
24247,,1,8095
25453,,1,35773
10840,,0,35773
35664,,0,35773
37094,,0,35773
17098,,0,35773
17130,,0,35773
31216,,0,35773
18919,,0,35773
25609,,0,35773
36439,,0,35773
17799,,0,35773
9546,,0,31126
15125,,0,35773
28787,,1,35773
36794,,0,35773
37158,,0,31126
6523,,0,35773
22198,,1,35773
21031,,0,35773
20420,,0,35773
6673,,1,35773
28533,,0,35773
23406,,0,35773
24440,,0,35773
3795,,0,35773
17434,,0,35773
21169,,0,31126
26202,,0,35773
8561,,0,35773
16682,,0,35773
23927,,0,35773
3704,,0,35773
4104,,0,31126
33855,,0,35773
36762,,0,35773
3538,,1,35773
21721,,0,31126
17357,,1,35773
33667,,0,35773
6519,,0,35773
32763,,0,35773
12364,,0,35773
17781,,0,35773
19194,,1,31126
34833,,1,35773
5275,,0,35773
2266,,0,35773
21873,,1,31126
2607,,0,35773
13853,,0,35773
31076,,0,35773
3581,,0,35773
27170,,0,35773
16288,,1,35773
26018,,0,35773
1250,,0,31126
1553,,0,35773
32073,,1,35773
32341,,0,35773
9930,,1,31126
35071,,0,35773
12933,,0,35773
36891,,0,31126
2554,,0,35773
14229,,1,35773
26614,,0,35773
35796,,0,35773
1311,,0,35773
37234,,0,35773
24409,,0,31126
20874,,0,35773
27999,,1,35773
14900,,0,35773
216,,0,35773
12326,,0,35773
1636,,0,31126
30969,,0,35773
8992,,1,35773
23198,,0,35773
11107,,0,35773
2090,,0,35773
24207,,0,35773
35666,,0,35773
21268,,0,35773
4209,,0,35773
6966,,0,35773
26412,,0,35773
31963,,1,31126
36402,,1,35773
25079,,0,35773
21180,,1,35773
3001,,0,35773
15037,,1,35773
21111,,0,35773
26955,,0,35773
3136,,1,35773
15061,,0,35773
36033,,0,35773
19274,,0,35773
32817,,1,35773
27305,,0,35773
22903,,0,35773
3560,,1,35773
5410,,0,31126
34295,,1,35773
21072,,0,35773
32235,,0,35773
33887,,0,35773
6102,,0,35773
15100,,1,35773
11377,,1,31126
1770,,0,35773
12799,,1,31126
34079,,0,35773
32868,,0,35773
4050,,0,35773
32200,,0,31126
34105,,0,31126
8126,,1,35773
22118,,0,35773
28252,,0,35773
33550,,0,35773
1453,,0,35773
34721,,1,35773
33021,,1,35773
15448,,0,35773
20522,,0,35773
17365,,0,35773
9078,,0,35773
25367,,1,35773
30734,,1,35773
14305,,1,35773
30151,,0,35773
602,,0,35773
14823,,1,31126
4210,,0,35773
10742,,0,35773
21845,,1,35773
11787,,0,35773
19846,,0,35773
37693,,1,35773
17424,,0,35773
24605,,1,35773
15659,,0,35773
29750,,0,35773
31467,,0,35773
4470,,0,35773
5532,,0,35773
8263,,0,31126
6729,,0,35773
4460,,0,31126
33873,,0,35773
2736,,0,35773
17142,,1,35773
35363,,0,35773
34777,,0,35773
26128,,0,35773
25590,,0,35773
33469,,0,35773
14814,,0,35773
13192,,1,35773
12225,,0,35773
37263,,0,35773
12755,,1,31126
27789,,0,35773
35557,,0,35773
11972,,0,35773
5109,,0,35773
25398,,0,35773
12855,,0,31126
23696,,1,31126
10332,,0,35773
15077,,0,35773
24624,,0,35773
8253,,0,35773
28808,,0,31126
21448,,0,35773
28734,,0,35773
8129,,0,31126
36281,,0,35773
35310,,1,35773
8288,,0,35773
21490,,0,35773
25729,,1,35773
17028,,0,35773
19453,,0,31126
29528,,0,35773
9967,,1,31126
24677,,1,35773
29441,,0,35773
18298,,1,35773
9894,,0,35773
17165,,0,35773
11056,,0,35773
17784,,0,31126
24657,,1,35773
34363,,0,35773
34555,,0,35773
28873,,0,35773
1672,,0,31126
9721,,0,35773
17047,,0,31126
10882,,0,35773
29647,,1,35773
16104,,1,35773
28719,,0,31126
840,,0,35773
10949,,0,35773
34980,,0,35773
3643,,0,35773
30902,,0,35773
23954,,0,35773
4093,,0,35773
6200,,0,35773
20216,,0,31126
3410,,0,35773
6030,,1,31126
8188,,0,35773
13447,,0,35773
37240,,0,35773
18385,,0,35773
31046,,0,35773
33741,,0,35773
12026,,0,35773
31219,,0,35773
34538,,0,35773
22772,,0,35773
11657,,0,35773
32481,,0,35773
8270,,0,35773
37593,,1,35773
12615,,0,35773
22596,,0,31126
28650,,0,35773
6628,,0,35773
18683,,0,31126
3865,,0,35773
8206,,0,35773
14162,,1,35773
21897,,1,35773
13501,,1,35773
20831,,0,35773
132,,0,31126
7541,,0,35773
19560,,0,35773
35229,,0,35773
11206,,1,35773
4110,,1,35773
27224,,0,35773
17687,,0,31126
36387,,1,35773
5883,,0,35773
28073,,1,31126
28842,,0,35773
14107,,0,35773
43,,0,31126
20129,,0,35773
2567,,0,35773
6888,,0,35773
2152,,0,35773
27601,,1,31126
21506,,1,31126
6161,,1,35773
19183,,1,35773
36988,,1,35773
12022,,0,31126
29360,,0,35773
35756,,0,35773
33989,,0,31126
3091,,0,35773
37022,,0,35773
1131,,0,35773
37377,,0,35773
36078,,0,35773
17036,,0,31126
4548,,1,35773
13541,,0,35773
20954,,0,35773
27183,,0,31126
5376,,0,35773
26549,,0,35773
12011,,0,35773
5723,,0,35773
32230,,0,35773
1043,,0,35773
37286,,0,35773
27164,,0,35773
5944,,0,35773
12100,,0,6301
3352,,0,35773
21225,,1,35773
4696,,1,31126
3098,,0,35773
6924,,1,35773
19656,,0,35773
357,,0,35773
14450,,0,35773
356,,0,35773
2287,,0,35773
5503,,0,35773
37304,,1,35773
16559,,0,35773
5912,,0,31126
2647,,1,35773
37241,,0,35773
20940,,1,35773
11608,,0,35773
14884,,0,35773
13223,,1,35773
18386,,0,35773
24903,,1,35773
4576,,0,35773
30779,,0,35773
1314,,1,35773
36971,,0,31126
37441,,0,35773
5584,,0,35773
27750,,0,35773
2381,,1,31126
28283,,0,35773
2549,,0,31126
32406,,1,35773
4610,,0,35773
24271,,0,35773
19711,,0,35773
29715,,0,35773
22421,,0,35773
18115,,1,23697
20745,,0,35773
32054,,0,35773
14755,,0,31126
24967,,0,35773
13055,,0,31126
14826,,0,35773
36528,,0,35773
25551,,0,31126
37345,,0,35773
35547,,0,35773
12918,,0,35773
32872,,0,31126
37536,,0,31126
18960,,0,35773
16979,,0,35773
29903,,0,35773
17826,,0,35773
5447,,0,35773
15645,,0,35773
4941,,0,35773
3005,,0,35773
30282,,0,35773
5137,,1,35773
34782,,0,35773
3396,,0,35773
18254,,1,35773
1668,,1,35773
20884,,0,35773
1872,,0,31126
2676,,0,35773
5968,,0,35773
14454,,1,35773
26697,,0,35773
29592,,0,35773
24609,,0,35773
9410,,0,35773
13154,,0,35773
14726,,0,35773
8807,,0,31126
11960,,0,35773
16376,,1,35773
17656,,0,35773
29584,,1,35773
29375,,0,35773
25596,,0,35773
33353,,0,35773
33415,,1,35773
22869,,0,35773
17092,,0,35773
26048,,0,35773
34382,,0,35773
25134,,0,35773
14940,,0,35773
31310,,0,35773
34297,,0,35773
34944,,0,35773
413,,0,35773
16484,,0,35773
3213,,0,35773
7516,,0,35773
1357,,0,35773
20078,,0,35773
8927,,0,35773
1847,,0,35773
766,,0,35773
5645,,0,35773
18200,,0,35773
32625,,1,35773
27139,,0,35773
36064,,0,35773
10857,,0,35773
28072,,0,31126
29563,,0,35773
3204,,0,35773
8271,,1,31126
32350,,1,35773
472,,1,35773
15467,,0,31126
22481,,0,35773
21277,,0,35773
26536,,0,35773
25391,,0,35773
7635,,1,35773
8415,,1,35773
2223,,0,35773
20643,,0,35773
32924,,0,35773
12879,,1,35773
35902,,0,35773
16875,,0,35773
36388,,0,35773
4417,,0,31126
11201,,0,35773
32573,,0,35773
24983,,1,35773
8125,,1,31126
18008,,0,35773
35673,,1,35773
30422,,0,35773
9669,,1,35773
17870,,1,35773
36575,,0,35773
26162,,0,35773
21221,,0,35773
2547,,0,31126
15008,,0,35773
10235,,0,35773
25893,,0,35773
24338,,0,31126
5013,,1,31126
8067,,0,35773
11798,,1,35773
9938,,0,35773
21647,,0,31126
9574,,1,35773
6069,,0,35773
11502,,0,35773
11797,,1,31126
31451,,0,31126
8823,,0,35773
20100,,1,35773
1273,,0,35773
7580,,1,35773
21359,,0,35773
12230,,0,35773
29536,,0,31126
12183,,0,35773
10102,,0,35773
33105,,0,35773
25475,,0,35773
21836,,0,35773
34568,,0,35773
13589,,1,35773
21313,,0,31126
25510,,0,31126
7748,,1,35773
29814,,0,35773
10872,,0,35773
28352,,1,35773
29329,,1,35773
28741,,0,35773
30712,,0,31126
20108,,0,35773
2833,,1,35773
3851,,0,35773
28717,,0,35773
23718,,0,35773
6023,,0,31126
32247,,0,35773
27093,,1,35773
5639,,1,35773
5824,,0,35773
27847,,0,35773
5440,,0,35773
29186,,1,35773
8187,,0,35773
28270,,1,35773
24748,,1,35773
23255,,0,35773
6702,,1,35773
27554,,0,35773
24089,,0,35773
34458,,0,35773
14993,,0,35773
14510,,0,35773
21177,,0,35773
19442,,1,35773
11380,,0,35773
9321,,0,35773
8759,,0,31126
11116,,0,35773
8197,,0,35773
9805,,0,35773
2719,,0,35773
25078,,0,35773
23957,,0,35773
19228,,0,35773
19594,,0,35773
16157,,0,35773
2232,,0,35773
34057,,0,35773
29950,,1,31126
24825,,0,31126
29273,,0,31126
790,,0,35773
4195,,1,35773
16026,,0,35773
16273,,0,35773
18178,,0,31126
3159,,1,35773
17800,,0,35773
33515,,0,35773
22648,,0,35773
3326,,0,35773
5239,,1,31126
23543,,0,31126
6690,,0,35773
30937,,1,35773
10339,,0,35773
15238,,0,31126
21108,,1,35773
37583,,0,35773
18536,,0,31126
16919,,0,31126
20054,,1,35773
2978,,0,35773
24090,,1,31126
36381,,0,35773
14797,,1,35773
5489,,0,31126
25897,,0,35773
26784,,0,31126
10325,,0,35773
